direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1744917720000,2025-04-17T19:22:00.000000000,2.05,-1.633,1,3.63,20336.0,0.5215,1.713,0.0021,-2.4e-05,0.424,2934448.0,0.5669,0.258,4218562.0,0.5722,0.604,6346979.0,0.5751,0.988,6417383.0,0.5632,-0.092,42,-1,whipsaw,-1.324
up,1745195400000,2025-04-21T00:30:00.000000000,2.11,1.732,1,9.3,-3739200.0,0.4368,1.453,0.0022,2.9e-05,-0.113,376534.0,0.4817,0.033,682881.0,0.4779,-0.331,1532821.0,0.4591,-0.113,2061152.0,0.4418,0.482,-1,-1,partial,-1.556
down,1745255040000,2025-04-21T17:04:00.000000000,2.07,-1.654,1,4.14,-404964.0,0.442,1.739,0.0021,0.0001,0.13,-1236031.0,0.5335,0.565,-1943216.0,0.5766,0.575,-1366245.0,0.5419,0.082,-288680.0,0.4909,-0.469,151,-1,whipsaw,-3.808
up,1745334000000,2025-04-22T15:00:00.000000000,2.16,1.654,1,6.51,2111847.0,0.5352,1.53,0.0038,5.3e-05,0.538,-1652623.0,0.4925,1.205,-1855546.0,0.4812,0.436,-1186278.0,0.4536,0.083,-2527573.0,0.4584,1.669,-1,8,trend,3.83
down,1745336400000,2025-04-22T15:40:00.000000000,2.15,-1.622,1,8.76,1129057.0,0.4385,2.07,0.0034,5.3e-05,-0.251,-1110088.0,0.4519,-0.111,-1491302.0,0.4678,0.218,-2045639.0,0.4589,-0.139,-921004.0,0.4323,-0.702,-1,-1,partial,-3.192
up,1745358180000,2025-04-22T21:43:00.000000000,2.19,1.658,1,3.52,-1153754.0,0.4869,1.443,0.0028,0.0001,0.562,766744.0,0.5313,2.12,-8805685.0,0.4925,1.101,-9637089.0,0.4191,0.544,-8574941.0,0.4052,2.828,-1,6,trend,0.973
up,1745397900000,2025-04-23T08:45:00.000000000,2.3,1.524,1,2.63,1674717.0,0.5545,1.475,0.0043,0.0001,-0.161,1437155.0,0.5466,-0.261,1733858.0,0.5438,-0.544,2939507.0,0.5125,-0.857,2352229.0,0.4608,0.091,45,-1,whipsaw,-7.186
down,1745416680000,2025-04-23T13:58:00.000000000,2.25,-1.632,2,4.07,-2847627.0,0.48,1.542,0.0088,0.0001,0.374,-1897677.0,0.5032,0.28,-1024873.0,0.4706,0.089,-3446949.0,0.4714,-0.476,-2485579.0,0.4558,-2.554,-1,65,trend,3.039
up,1745423880000,2025-04-23T15:58:00.000000000,2.23,1.584,1,2.99,1425129.0,0.4636,1.773,0.0032,0.0001,-0.126,-526166.0,0.4758,-0.076,-1034845.0,0.4673,-0.243,-1854574.0,0.4904,0.166,-2474331.0,0.491,1.137,207,134,trend,-0.598
down,1745467020000,2025-04-24T03:57:00.000000000,2.17,-1.553,1,1.81,279559.0,0.3652,1.559,0.0024,0.0001,0.129,-755253.0,0.3726,-0.014,28082.0,0.3756,0.492,-3137018.0,0.384,0.653,-3277751.0,0.4516,-1.426,-1,221,trend,-0.294
up,1745501400000,2025-04-24T13:30:00.000000000,2.22,2.38,2,4.85,229595.0,0.5408,1.306,0.0031,0.0001,-0.847,5364371.0,0.4845,-1.807,1453385.0,0.4821,-1.694,978354.0,0.4902,-1.667,-617541.0,0.486,0.721,0,-1,whipsaw,-1.586
down,1745503200000,2025-04-24T14:00:00.000000000,2.18,-1.694,1,10.74,978354.0,0.4902,1.501,0.0065,0.0001,0.527,389473.0,0.5815,0.202,-387662.0,0.4941,0.028,-1595895.0,0.4818,0.202,-1412799.0,0.4331,-1.348,69,23,trend,-0.261
down,1745515320000,2025-04-24T17:22:00.000000000,2.19,-1.53,1,2.61,-4026639.0,0.4423,1.562,0.0034,-3.9e-05,0.242,-498739.0,0.4142,0.229,-646986.0,0.4665,0.046,-1235682.0,0.4587,0.896,-1636009.0,0.449,-0.224,47,-1,whipsaw,-0.85
up,1745649360000,2025-04-26T06:36:00.000000000,2.23,1.792,1,3.78,-160139.0,0.5614,1.315,0.0012,-1.5e-05,-0.905,-445193.0,0.4779,-0.381,-598980.0,0.4978,-0.416,88213.0,0.4828,0.582,2167014.0,0.5286,0.69,125,-1,whipsaw,-2.62
up,1745757660000,2025-04-27T12:41:00.000000000,2.21,1.553,1,13.1,-685231.0,0.4789,1.76,0.0041,-8e-06,1.701,705850.0,0.616,1.226,104051.0,0.5525,1.176,650182.0,0.5384,1.081,1498978.0,0.5128,2.782,-1,2,trend,5.008
up,1745784840000,2025-04-27T20:14:00.000000000,2.29,1.689,1,8.68,2463621.0,0.5652,1.556,0.0045,0.0001,-0.549,-35427.0,0.4465,-0.951,-336354.0,0.4822,-0.131,23864.0,0.543,-1.003,-637982.0,0.5188,0.061,12,-1,whipsaw,-0.371
up,1745826180000,2025-04-28T07:43:00.000000000,2.32,1.531,1,6.89,1436684.0,0.5004,2.361,0.0028,0.0001,0.642,790602.0,0.5734,0.496,-97218.0,0.5845,1.349,-1212624.0,0.5517,0.668,-992588.0,0.5345,1.823,-1,28,trend,-1.59
down,1745854260000,2025-04-28T15:31:00.000000000,2.26,-1.608,1,2.6,-3109287.0,0.4505,1.666,0.0033,0.0001,-0.035,65419.0,0.4922,0.204,-270052.0,0.5324,0.549,-370384.0,0.535,0.948,1500744.0,0.5027,-0.337,61,-1,whipsaw,-1.081
down,1746016560000,2025-04-30T12:36:00.000000000,2.2,-1.592,2,3.65,-997325.0,0.4537,1.598,0.0024,-2.5e-05,-0.577,-2571874.0,0.3823,-0.214,-26789.0,0.4754,-0.582,610582.0,0.4532,-1.236,-237144.0,0.4646,-3.482,-1,33,trend,-1.709
up,1746023220000,2025-04-30T14:27:00.000000000,2.17,1.678,1,10.34,-3703494.0,0.4624,1.724,0.0048,-2.5e-05,0.12,-843429.0,0.5552,-0.36,1106828.0,0.4685,-0.332,132686.0,0.5013,-0.562,244013.0,0.4897,2.088,-1,220,trend,2.798
up,1746541260000,2025-05-06T14:21:00.000000000,2.12,1.506,1,4.42,-1435688.0,0.4942,1.682,0.0026,3e-05,-0.109,-1182179.0,0.4966,-0.104,-866421.0,0.5024,-0.406,-968536.0,0.4471,-0.151,-872803.0,0.437,0.988,-1,-1,partial,1.182
up,1746569220000,2025-05-06T22:07:00.000000000,2.14,1.515,1,1.83,-1151476.0,0.4301,1.47,0.0023,3e-05,-0.345,282028.0,0.4465,-0.103,40061.0,0.5042,-0.177,-129687.0,0.5093,-0.061,-259707.0,0.5164,1.25,-1,135,trend,-0.462
up,1746677040000,2025-05-08T04:04:00.000000000,2.2,1.502,1,3.71,-355814.0,0.548,1.879,0.0018,6.3e-05,-0.073,303345.0,0.5014,-0.082,-727814.0,0.4705,-0.49,-1719462.0,0.4508,-0.599,-1705863.0,0.4697,0.186,82,-1,whipsaw,4.395
up,1746718080000,2025-05-08T15:28:00.000000000,2.27,1.838,1,4.1,1768143.0,0.5825,1.691,0.0037,0.0001,-0.543,-562826.0,0.559,0.256,1317381.0,0.5495,-0.922,4072284.0,0.5074,-1.011,7211781.0,0.51,0.388,25,-1,whipsaw,3.411
up,1746737400000,2025-05-08T20:50:00.000000000,2.3,1.529,1,3.22,-236251.0,0.5678,1.624,0.0025,0.0001,0.674,-1178711.0,0.693,-0.148,-4686085.0,0.5683,0.727,-4152562.0,0.556,0.0,-3134071.0,0.4981,1.519,-1,31,trend,2.411
down,1746763080000,2025-05-09T03:58:00.000000000,2.29,-1.533,1,1.67,-291596.0,0.3927,1.692,0.0024,0.0001,0.092,-827746.0,0.3846,0.554,-867611.0,0.4607,0.61,-1317149.0,0.5311,0.41,-337941.0,0.4898,-0.392,183,-1,whipsaw,-3.205
up,1746775680000,2025-05-09T07:28:00.000000000,2.35,1.545,2,2.71,1973601.0,0.5129,1.916,0.003,0.0001,-0.435,1373093.0,0.5271,-0.2,1289601.0,0.4978,-0.456,4315512.0,0.49,3.132,9268474.0,0.526,3.494,-1,53,trend,1.27
down,1746781020000,2025-05-09T08:57:00.000000000,2.36,-1.614,1,7.7,-4495361.0,0.4904,1.733,0.01,0.0001,0.541,-170887.0,0.4332,-0.605,272230.0,0.4454,-1.057,866689.0,0.4443,-0.406,176966.0,0.4248,-1.273,9,14,whipsaw,-0.499
up,1746787680000,2025-05-09T10:48:00.000000000,2.4,1.508,1,2.31,2713244.0,0.4853,2.014,0.0031,0.0001,0.183,319549.0,0.4198,-0.57,1270442.0,0.4261,0.87,1294781.0,0.462,-0.012,1988192.0,0.4601,1.078,40,35,trend,0.541
down,1746801360000,2025-05-09T14:36:00.000000000,2.35,-1.693,1,1.98,-813065.0,0.4757,1.653,0.0048,0.0001,-0.094,-717301.0,0.4644,0.32,-1587769.0,0.5226,0.413,-1391554.0,0.5212,-0.085,-1487927.0,0.4713,-1.014,-1,142,trend,-2.57
down,1746923160000,2025-05-11T00:26:00.000000000,2.44,-1.524,1,5.22,-909841.0,0.4858,1.813,0.0053,0.0001,-0.825,-635068.0,0.4554,-0.661,717630.0,0.5051,-0.538,1769127.0,0.4958,-0.595,1639446.0,0.4861,-2.212,-1,1,trend,2.376
down,1747013700000,2025-05-12T01:35:00.000000000,2.36,-1.631,1,4.26,393845.0,0.3926,1.754,0.0022,9.1e-05,0.297,-800578.0,0.5304,0.471,-808175.0,0.5157,1.026,-1681696.0,0.5191,1.543,289523.0,0.549,-0.288,27,-1,whipsaw,-5.033
up,1747034640000,2025-05-12T07:24:00.000000000,2.44,1.644,1,8.09,1641593.0,0.5406,1.811,0.0047,9.1e-05,0.337,592827.0,0.5556,-0.09,2185550.0,0.5113,-0.85,-633555.0,0.5003,-1.449,-1249430.0,0.4773,1.088,21,230,whipsaw,2.565
down,1747036920000,2025-05-12T08:02:00.000000000,2.41,-1.808,1,7.75,-3268036.0,0.4908,1.96,0.0061,0.0001,-0.025,-253887.0,0.4597,0.062,-635023.0,0.4309,0.212,-650409.0,0.4704,0.935,-219072.0,0.4741,-0.636,60,-1,whipsaw,-4.089
up,1747048440000,2025-05-12T11:14:00.000000000,2.46,1.513,3,4.17,1472895.0,0.4804,1.605,0.0029,0.0001,-0.447,2123702.0,0.4678,0.374,3997723.0,0.5413,0.301,5602303.0,0.5428,1.312,5506594.0,0.522,7.853,-1,55,trend,3.514
down,1747057320000,2025-05-12T13:42:00.000000000,2.57,-1.64,2,13.97,3301537.0,0.4831,1.656,0.0124,0.0001,0.546,-1072711.0,0.4619,1.126,-2025301.0,0.5066,1.648,-804994.0,0.5154,0.62,-4103161.0,0.5099,-1.765,9,46,whipsaw,0.912
up,1747063980000,2025-05-12T15:33:00.000000000,2.59,1.798,2,7.69,-193755.0,0.5363,1.793,0.0076,0.0001,-0.166,1433254.0,0.535,-0.251,-1721232.0,0.5,-0.232,-1069530.0,0.535,0.82,1472177.0,0.5191,1.063,9,69,whipsaw,-1.798
down,1747073100000,2025-05-12T18:05:00.000000000,2.56,-1.826,1,2.53,-3800194.0,0.4504,1.852,0.0063,0.0001,-0.652,-1745980.0,0.3827,-0.176,-1707876.0,0.4453,-1.621,-4038211.0,0.464,-2.738,-7108940.0,0.4754,-5.074,-1,21,trend,-0.02
up,1747077540000,2025-05-12T19:19:00.000000000,2.49,2.174,2,4.3,-2463704.0,0.5777,1.967,0.0067,0.0001,-0.173,729062.0,0.6415,0.076,-61397.0,0.5572,0.434,-444963.0,0.5053,1.036,-1169074.0,0.4781,2.634,-1,40,trend,3.365
down,1747096020000,2025-05-13T00:27:00.000000000,2.51,-1.515,2,1.0,319775.0,0.4815,1.855,0.005,0.0001,-0.08,87197.0,0.5256,0.064,578093.0,0.5119,-0.423,937401.0,0.4794,-1.028,106020.0,0.494,-3.476,-1,44,trend,-2.475
up,1747111380000,2025-05-13T04:43:00.000000000,2.48,1.61,2,1.17,-388751.0,0.5975,1.904,0.0027,0.0001,-0.177,1342363.0,0.5258,0.238,576298.0,0.545,0.069,-431317.0,0.5551,-0.46,-442902.0,0.5266,1.411,-1,87,trend,3.939
up,1747128480000,2025-05-13T09:28:00.000000000,2.54,1.789,1,0.86,1296457.0,0.5269,1.441,0.0035,0.0001,0.0,-413339.0,0.6197,-0.252,1162276.0,0.591,0.031,1420474.0,0.6082,0.315,2836948.0,0.5466,0.955,176,-1,whipsaw,1.769
down,1747188420000,2025-05-14T02:07:00.000000000,2.56,-1.525,1,2.06,-894727.0,0.4826,1.952,0.0042,0.0001,-0.086,-14956.0,0.5244,0.07,525238.0,0.586,0.055,145826.0,0.5726,-0.352,45106.0,0.5889,-0.618,176,-1,whipsaw,0.908
up,1747209360000,2025-05-14T07:56:00.000000000,2.62,1.832,2,2.12,1567940.0,0.4152,1.765,0.0035,0.0001,0.011,1921186.0,0.6228,-0.462,4576665.0,0.5576,-0.607,3561991.0,0.5126,-1.123,2460355.0,0.5123,1.256,39,110,whipsaw,-5.755
down,1747227660000,2025-05-14T13:01:00.000000000,2.58,-1.579,1,1.86,-1512877.0,0.4068,1.404,0.0031,0.0001,0.256,-593627.0,0.4698,0.213,-1344284.0,0.4655,0.205,-1017789.0,0.4775,-0.267,-579472.0,0.4737,-1.891,-1,48,trend,4.552
down,1747316760000,2025-05-15T13:46:00.000000000,2.43,-1.645,1,2.73,-3236485.0,0.4326,1.417,0.0044,9.4e-05,0.107,-903802.0,0.4651,0.637,954838.0,0.5211,-0.341,983610.0,0.4818,-0.97,257694.0,0.4753,-1.184,118,49,trend,-0.004
down,1747334340000,2025-05-15T18:39:00.000000000,2.44,-1.583,1,1.63,-1233995.0,0.4599,1.6,0.0027,3e-06,0.418,-980023.0,0.4534,0.004,-1003006.0,0.4817,0.098,-1815122.0,0.4321,-0.151,-3650269.0,0.4485,-1.953,-1,156,trend,1.343
down,1747344240000,2025-05-15T21:24:00.000000000,2.4,-1.563,2,2.13,495062.0,0.3827,1.595,0.0029,3e-06,0.571,-371177.0,0.5588,0.817,279093.0,0.5351,1.209,-170193.0,0.5701,1.463,1511349.0,0.5643,-2.163,20,98,whipsaw,-0.088
down,1747358040000,2025-05-16T01:14:00.000000000,2.36,-1.537,1,1.99,22727.0,0.5274,1.609,0.0048,8.6e-05,-0.386,365962.0,0.3599,0.484,531660.0,0.4274,0.916,1114427.0,0.492,1.624,1397664.0,0.5046,-0.45,25,-1,whipsaw,0.776
down,1747384680000,2025-05-16T08:38:00.000000000,2.37,-1.677,1,1.46,1214570.0,0.438,1.645,0.0032,2.1e-05,0.404,-745781.0,0.5449,0.665,247454.0,0.4961,1.322,422899.0,0.5567,1.284,-1524937.0,0.5126,-0.122,16,-1,whipsaw,0.076
down,1747591260000,2025-05-18T18:01:00.000000000,2.38,-1.587,2,5.66,-1256219.0,0.4081,1.694,0.003,-2e-06,-0.042,-4055679.0,0.4593,-0.613,-4312718.0,0.4523,0.256,-4537832.0,0.4947,0.932,-2360080.0,0.491,-2.099,83,119,whipsaw,0.495
down,1747615080000,2025-05-19T00:38:00.000000000,2.4,-1.533,1,7.05,302750.0,0.4737,1.969,0.0043,6.7e-05,-0.246,-240438.0,0.4947,-0.196,-467879.0,0.4654,-0.304,-297969.0,0.494,-0.537,-1334396.0,0.5079,-2.606,-1,39,trend,0.516
down,1747636620000,2025-05-19T06:37:00.000000000,2.31,-1.695,1,2.93,-1633635.0,0.5435,1.874,0.0021,6.7e-05,-0.143,-341390.0,0.4306,-0.455,450968.0,0.4901,-0.442,648926.0,0.5307,0.212,360401.0,0.5581,-1.122,-1,17,trend,-2.426
up,1747840020000,2025-05-21T15:07:00.000000000,2.4,1.521,1,5.07,-1326603.0,0.5431,1.991,0.0031,2.9e-05,-0.483,707160.0,0.4198,-0.2,280745.0,0.4548,-0.737,-560934.0,0.4431,-0.241,-1107607.0,0.4696,1.099,134,98,trend,0.991
down,1747847880000,2025-05-21T17:18:00.000000000,2.39,-1.603,1,3.98,-897315.0,0.4713,1.596,0.003,7.3e-05,-0.611,-1006106.0,0.3344,-1.08,-3869586.0,0.4026,-1.528,-3090424.0,0.4241,-1.168,-3448602.0,0.4545,-2.224,-1,6,trend,-1.633
up,1747902060000,2025-05-22T08:21:00.000000000,2.44,1.502,1,2.16,902225.0,0.5985,1.551,0.002,0.0001,-0.303,-2321150.0,0.3834,-0.271,632259.0,0.5232,-0.336,1524881.0,0.5156,0.426,5563831.0,0.5333,0.685,165,-1,whipsaw,-0.32
down,1748000820000,2025-05-23T11:47:00.000000000,2.4,-1.555,1,3.44,756621.0,0.4482,1.725,0.0024,0.0001,-1.083,-3817996.0,0.3876,-1.725,-3519733.0,0.4556,-3.046,-2837967.0,0.4657,-2.217,-3940711.0,0.4973,-4.155,-1,4,trend,1.909
down,1748134860000,2025-05-25T01:01:00.000000000,2.3,-1.525,1,7.59,-1950436.0,0.4289,1.403,0.0038,7.6e-05,0.074,28739.0,0.4518,0.043,60035.0,0.5072,0.57,880674.0,0.5243,0.474,1070607.0,0.538,-0.27,150,-1,whipsaw,-2.24
down,1748566380000,2025-05-30T00:53:00.000000000,2.2,-2.199,1,7.87,-671032.0,0.5274,1.399,0.0039,9e-05,-2.58,-3805929.0,0.3962,-0.7,-8007629.0,0.4859,-0.522,-8447447.0,0.4871,-0.522,-11332659.0,0.5093,-3.175,144,3,trend,2.875
up,1748568480000,2025-05-30T01:28:00.000000000,2.19,2.238,1,15.31,-4561881.0,0.5193,1.917,0.0027,9e-05,-0.351,-1285495.0,0.4852,0.082,-2804604.0,0.4839,-0.005,-2909974.0,0.4947,0.83,-299158.0,0.5201,1.751,-1,64,trend,-3.316
down,1748622720000,2025-05-30T16:32:00.000000000,2.14,-1.669,1,2.76,423774.0,0.3507,1.729,0.0023,1.9e-05,0.182,-1872751.0,0.4326,0.242,-533468.0,0.4804,0.872,-271856.0,0.4682,1.222,-1886295.0,0.4848,-0.452,33,-1,whipsaw,-2.108
down,1748650740000,2025-05-31T00:19:00.000000000,2.11,-1.535,1,3.87,-9086.0,0.5112,1.82,0.0037,1.6e-05,1.118,-1132282.0,0.5153,0.995,-1717424.0,0.4679,1.474,-2938402.0,0.5105,1.412,-2237531.0,0.508,-1.478,5,168,whipsaw,-2.615
up,1748652300000,2025-05-31T00:45:00.000000000,2.15,1.536,1,2.93,-2938402.0,0.4947,1.686,0.0041,1.6e-05,-0.368,-193573.0,0.566,-1.01,-80582.0,0.5138,-0.34,700871.0,0.5209,-1.21,49809.0,0.4954,0.005,13,-1,whipsaw,1.084
down,1748659620000,2025-05-31T02:47:00.000000000,2.1,-1.521,1,1.42,-186350.0,0.4505,1.701,0.0025,1.6e-05,-0.024,504351.0,0.5449,-0.233,663673.0,0.5728,-1.131,-1632220.0,0.5264,0.133,-2731132.0,0.5296,-1.211,105,21,trend,-2.646
down,1749151020000,2025-06-05T19:17:00.000000000,2.12,-1.889,2,7.54,-1344216.0,0.496,1.41,0.0023,6.7e-05,0.472,-4172644.0,0.4495,0.764,-2535154.0,0.5323,0.882,-1676564.0,0.5038,-0.59,-2028024.0,0.4581,-2.841,0,63,whipsaw,-2.317
up,1749159060000,2025-06-05T21:31:00.000000000,2.09,1.519,1,9.98,21572.0,0.5486,1.568,0.0069,6.7e-05,0.349,-537959.0,0.6002,0.134,-1572164.0,0.5584,0.158,-1199361.0,0.5326,0.053,-2048692.0,0.5768,0.578,-1,-1,partial,3.881
up,1749363960000,2025-06-08T06:26:00.000000000,2.22,1.534,1,18.38,2164574.0,0.5747,1.788,0.0028,7.7e-05,-0.198,762903.0,0.5359,-0.495,1452209.0,0.4674,-0.814,1203732.0,0.4193,-0.589,1955104.0,0.4926,0.054,181,-1,whipsaw,0.229
up,1749383340000,2025-06-08T11:49:00.000000000,2.25,1.532,2,8.65,160822.0,0.5593,1.5,0.0027,7.1e-05,-0.343,449848.0,0.5005,0.271,816261.0,0.5326,0.276,1401060.0,0.5132,0.556,3932336.0,0.525,2.083,-1,99,trend,0.881
up,1749488880000,2025-06-09T17:08:00.000000000,2.31,1.591,1,4.58,609774.0,0.5396,1.375,0.0032,-1.7e-05,-0.229,-1480068.0,0.4571,-0.575,-415104.0,0.4519,-0.735,-432951.0,0.451,-0.684,365466.0,0.4611,0.143,154,-1,whipsaw,-1.428
up,1749555480000,2025-06-10T11:38:00.000000000,2.31,1.554,1,2.7,1054119.0,0.5656,1.7,0.0018,0.0001,0.286,-413593.0,0.5255,-0.169,-2403746.0,0.4106,-0.382,-1973602.0,0.448,-0.069,-1398321.0,0.4683,0.598,128,-1,whipsaw,0.26
down,1749757920000,2025-06-12T19:52:00.000000000,2.21,-1.5,2,3.34,-1544078.0,0.4089,1.566,0.0022,-6e-06,0.077,-1126981.0,0.56,0.186,-1900621.0,0.4664,0.104,-1312183.0,0.4735,-1.224,-3390579.0,0.452,-1.6,-1,52,trend,3.609
down,1749773400000,2025-06-13T00:10:00.000000000,2.16,-1.599,2,4.03,-1918899.0,0.5226,1.712,0.003,-2.1e-05,-0.509,-2413624.0,0.4349,-1.092,-1310470.0,0.5087,-1.911,-1718911.0,0.4938,-2.782,1305935.0,0.4911,-3.605,-1,15,trend,0.778
up,1750074480000,2025-06-16T11:48:00.000000000,2.25,1.526,1,4.63,-435895.0,0.5119,1.518,0.0027,7.1e-05,-0.351,1818740.0,0.5381,0.792,4588755.0,0.5656,0.632,5924253.0,0.5197,0.071,2919999.0,0.4805,2.206,-1,22,trend,-2.5
up,1750084920000,2025-06-16T14:42:00.000000000,2.28,1.533,1,4.88,-478932.0,0.6005,1.801,0.0025,7.1e-05,0.083,1747400.0,0.5238,0.188,2170574.0,0.5317,-0.302,2431791.0,0.4885,0.276,2021959.0,0.5167,1.869,-1,85,trend,-3.611
down,1750113720000,2025-06-16T22:42:00.000000000,2.27,-1.622,2,2.87,-989415.0,0.3809,1.607,0.0023,9.1e-05,0.093,460598.0,0.4256,0.242,-1096900.0,0.3932,0.339,-988916.0,0.4201,-0.322,-2398892.0,0.4009,-2.975,-1,72,trend,5.183
down,1750191540000,2025-06-17T20:19:00.000000000,2.17,-1.516,1,1.75,-550017.0,0.4417,1.835,0.0021,6.5e-05,0.157,657057.0,0.5203,0.194,774183.0,0.4996,0.277,741055.0,0.5056,-0.41,1262965.0,0.4697,-1.171,-1,137,trend,1.083
up,1750442820000,2025-06-20T18:07:00.000000000,2.12,1.642,1,7.25,-117986.0,0.5565,2.099,0.0027,-1e-06,0.005,-444286.0,0.51,0.174,546946.0,0.4996,0.382,161655.0,0.4597,-0.155,-147307.0,0.4491,1.197,-1,129,trend,-0.862
down,1750541040000,2025-06-21T21:24:00.000000000,2.04,-2.252,1,7.26,-252840.0,0.5342,1.326,0.0029,2.2e-05,0.157,-346898.0,0.3991,-0.426,-5127352.0,0.4309,0.479,-4800404.0,0.4865,0.543,-4075645.0,0.5082,-2.153,0,1,whipsaw,3.434
up,1750543260000,2025-06-21T22:01:00.000000000,2.04,2.015,1,23.47,-270516.0,0.4936,1.498,0.0042,2.2e-05,-0.034,-26304.0,0.568,0.382,315911.0,0.5111,0.769,780458.0,0.5695,0.784,-16701.0,0.5417,2.362,107,27,trend,-3.436
up,1750550640000,2025-06-22T00:04:00.000000000,2.07,1.619,1,11.69,-3132826.0,0.5256,1.769,0.0046,-1.2e-05,-0.494,137705.0,0.4482,-0.102,-878649.0,0.5126,0.595,-517700.0,0.5527,0.847,-209055.0,0.5498,1.113,142,42,trend,-2.522
down,1750598700000,2025-06-22T13:25:00.000000000,1.98,-1.71,2,5.62,44386.0,0.4769,1.846,0.0031,0.0001,-1.371,77211.0,0.336,-1.16,-1692438.0,0.4305,-0.902,-1484347.0,0.4543,-2.375,-932734.0,0.4437,-2.965,-1,2,trend,-0.681
up,1750612380000,2025-06-22T17:13:00.000000000,1.98,1.55,1,2.77,-1660244.0,0.6035,1.755,0.0027,-4e-06,-0.611,-3552052.0,0.6248,-1.081,-3507647.0,0.5415,-0.591,-3525962.0,0.5033,-0.409,-3816830.0,0.5191,0.227,11,-1,whipsaw,0.515
down,1750623480000,2025-06-22T20:18:00.000000000,1.93,-1.564,1,3.32,-909530.0,0.4844,2.093,0.0033,-4e-06,0.166,238478.0,0.5095,0.0,-460674.0,0.4767,1.739,-869967.0,0.5089,2.341,-4083586.0,0.5229,-0.929,21,-1,whipsaw,-8.249
up,1750625280000,2025-06-22T20:48:00.000000000,1.96,1.739,2,4.52,-869967.0,0.5089,2.079,0.004,-4e-06,0.597,-690759.0,0.6078,0.531,-2700472.0,0.5251,0.592,-3213619.0,0.5311,0.5,-3840744.0,0.5129,3.633,-1,7,trend,6.322
up,1750687080000,2025-06-23T13:58:00.000000000,2.03,1.526,1,2.95,-885140.0,0.5317,2.058,0.0039,4.2e-05,-0.089,123020.0,0.5476,0.064,-628076.0,0.5458,-0.518,-966173.0,0.5199,-0.449,-846801.0,0.4934,1.168,102,216,whipsaw,7.069
down,1750696440000,2025-06-23T16:34:00.000000000,1.97,-1.66,1,2.96,-5690.0,0.3944,2.088,0.0023,-4.2e-05,0.483,737648.0,0.489,0.381,21413.0,0.4937,0.498,-276464.0,0.5087,3.61,-1181418.0,0.5352,-0.264,34,-1,whipsaw,-11.13
up,1750699260000,2025-06-23T17:21:00.000000000,2.0,1.574,1,2.56,-1492800.0,0.5639,1.705,0.0045,-4.2e-05,0.385,59528.0,0.526,1.704,-889417.0,0.5156,0.924,-2312256.0,0.4571,2.379,-3207170.0,0.5124,4.917,-1,8,trend,9.81
up,1750709880000,2025-06-23T20:18:00.000000000,2.09,1.593,2,3.81,-1657238.0,0.6031,1.48,0.0036,-4.2e-05,0.475,-34933.0,0.6388,-0.005,89692.0,0.5835,-0.072,-197172.0,0.5719,0.101,247446.0,0.5641,4.101,-1,107,trend,5.501
up,1750744020000,2025-06-24T05:47:00.000000000,2.19,1.575,1,2.73,-258758.0,0.5424,1.809,0.0017,-5.9e-05,-0.023,1143563.0,0.5997,0.488,1731832.0,0.6128,0.018,553242.0,0.5372,0.31,1302021.0,0.5068,0.826,141,-1,whipsaw,-0.538
up,1750859100000,2025-06-25T13:45:00.000000000,2.23,1.559,1,7.34,1598082.0,0.6309,1.977,0.0025,0.0001,-0.44,-310134.0,0.5605,-0.18,439114.0,0.5426,-1.109,909035.0,0.4977,-0.902,1448849.0,0.4883,0.081,30,-1,whipsaw,-3.64
up,1751059500000,2025-06-27T21:25:00.000000000,2.14,1.528,1,3.1,584386.0,0.5732,1.527,0.0023,1e-05,0.669,-1192430.0,0.6397,-0.379,-320005.0,0.5181,0.196,-415585.0,0.5211,0.449,1106135.0,0.4771,0.776,-1,-1,partial,1.851
up,1751075880000,2025-06-28T01:58:00.000000000,2.18,1.505,1,2.12,2935574.0,0.6238,1.578,0.0015,-2.6e-05,0.441,196719.0,0.638,0.285,1521169.0,0.5917,0.427,2321810.0,0.5279,-0.317,2729508.0,0.4447,0.675,-1,-1,partial,0.285
up,1751310120000,2025-06-30T19:02:00.000000000,2.26,1.736,1,5.71,1955441.0,0.5513,1.492,0.0026,3e-05,-0.377,952185.0,0.5608,0.386,565324.0,0.5417,1.64,4448051.0,0.5466,2.481,9918223.0,0.527,3.12,-1,21,trend,-4.006
up,1751474460000,2025-07-02T16:41:00.000000000,2.28,2.245,1,12.14,-2544172.0,0.4345,1.771,0.005,2.9e-05,0.145,6061170.0,0.5174,-1.045,4152196.0,0.4726,-0.654,3682896.0,0.487,-1.831,889034.0,0.4763,0.628,13,-1,whipsaw,-1.115
