direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1737017280000,2025-01-16T08:48:00.000000000,3317.04,-1.567,1,2.94,-910.5,0.4236,1.47,3.7507,8.3e-05,-0.128,-941.8,0.3665,-0.283,-1468.5,0.3351,-0.204,-3924.4,0.4213,0.447,-7969.0,0.4701,-0.507,184,-1,whipsaw,-2.137
down,1737038700000,2025-01-16T14:45:00.000000000,3276.6,-1.786,1,4.04,-1069.1,0.5168,1.591,5.669,8.3e-05,0.097,-2826.1,0.4143,-0.046,-1015.8,0.4719,0.343,-5140.6,0.4848,0.826,-5000.9,0.5076,-0.341,39,-1,whipsaw,-4.282
up,1737043560000,2025-01-16T16:06:00.000000000,3352.74,1.539,1,2.27,4843.7,0.5367,1.639,3.7034,5.3e-05,-0.016,4259.0,0.6336,-0.33,7153.3,0.5682,-0.184,9401.6,0.5464,-0.435,6825.8,0.5277,0.394,143,-1,whipsaw,1.992
up,1737077760000,2025-01-17T01:36:00.000000000,3372.46,1.542,1,2.29,6352.4,0.5461,1.549,2.9048,0.0001,0.216,4007.3,0.5358,0.049,7686.9,0.5366,0.436,5431.3,0.621,0.224,9647.1,0.5627,0.747,-1,-1,partial,2.546
up,1737145740000,2025-01-17T20:29:00.000000000,3491.4,1.728,1,4.1,1802.1,0.5463,1.53,5.5555,0.0001,0.407,889.0,0.618,0.579,9564.8,0.5381,0.671,25037.2,0.5419,0.197,23638.7,0.5113,0.983,-1,-1,partial,-6.478
down,1737171600000,2025-01-18T03:40:00.000000000,3397.32,-1.554,1,2.69,-9576.7,0.4502,1.562,3.5797,0.0001,-0.112,-9185.9,0.4633,-0.467,-10102.5,0.477,-0.308,-9622.1,0.5006,-0.684,-20274.6,0.5234,-3.342,-1,38,trend,1.796
down,1737179700000,2025-01-18T05:55:00.000000000,3293.5,-1.666,1,3.57,-3705.9,0.4476,1.837,5.0376,0.0001,0.261,-1502.2,0.4852,0.784,-2919.4,0.5253,0.735,-190.5,0.5144,0.677,434.6,0.5189,-1.271,22,133,whipsaw,-0.123
up,1737200580000,2025-01-18T11:43:00.000000000,3314.58,1.643,1,2.19,9783.9,0.6218,1.509,4.509,0.0001,0.063,3962.2,0.5836,0.005,981.4,0.6004,-0.018,4068.1,0.5411,-0.758,-3452.8,0.5067,0.988,51,-1,whipsaw,-5.134
up,1737214620000,2025-01-18T15:37:00.000000000,3340.63,1.58,1,3.16,11089.9,0.527,1.545,5.5917,0.0001,-0.384,4112.0,0.5894,-0.645,-4796.4,0.4972,-1.193,-20924.6,0.4714,-1.556,-22457.7,0.4765,0.045,22,-1,whipsaw,1.402
down,1737216960000,2025-01-18T16:16:00.000000000,3271.89,-2.031,1,3.59,-22294.5,0.4432,1.749,5.2562,0.0001,0.548,-2379.9,0.5119,0.784,1610.6,0.5057,0.3,4007.6,0.4709,0.281,2188.4,0.4537,-0.669,-1,-1,partial,-3.626
down,1737260220000,2025-01-19T04:17:00.000000000,3289.8,-1.673,1,1.87,-2623.3,0.4504,1.543,2.8007,0.0001,0.129,-6966.3,0.4564,-0.091,-7320.4,0.4493,0.431,-10306.9,0.462,-0.871,-9137.1,0.4396,-1.139,-1,239,trend,1.076
down,1737277620000,2025-01-19T09:07:00.000000000,3180.55,-1.901,1,4.65,92.9,0.4601,1.534,6.4666,0.0001,-0.018,-5526.8,0.4328,-0.6,589.3,0.4467,0.411,2869.2,0.4935,0.687,11111.6,0.5034,-1.574,40,9,trend,-7.174
up,1737279960000,2025-01-19T09:46:00.000000000,3204.86,1.706,1,5.76,4378.0,0.523,1.871,7.2583,0.0001,0.563,1645.4,0.5823,0.457,3780.6,0.5485,-0.189,6913.2,0.4925,-0.326,8896.7,0.4848,0.902,79,-1,whipsaw,5.197
down,1737287460000,2025-01-19T11:51:00.000000000,3135.75,-1.566,1,3.06,2796.9,0.4881,1.581,7.469,0.0001,0.068,2241.5,0.4472,1.287,11943.5,0.5488,1.258,14290.4,0.5218,1.818,9493.9,0.5359,-0.12,11,-1,whipsaw,-7.575
up,1737295080000,2025-01-19T13:58:00.000000000,3274.59,1.821,2,2.89,-5606.8,0.4935,1.497,6.2034,0.0001,0.806,9014.8,0.566,2.606,17848.5,0.5429,2.452,7267.5,0.5312,3.341,11030.5,0.5229,5.286,0,6,whipsaw,1.987
down,1737320520000,2025-01-19T21:02:00.000000000,3359.36,-1.785,4,1.62,-9979.1,0.4336,1.697,4.6714,0.0001,-0.04,-2966.2,0.3823,0.367,-3596.6,0.4135,-2.471,-18021.2,0.411,-3.329,-17925.1,0.4253,-6.447,-1,24,trend,1.046
up,1737324960000,2025-01-19T22:16:00.000000000,3309.58,1.693,1,7.12,-11136.2,0.4694,1.44,22.3093,0.0001,-1.452,7893.7,0.4951,-1.067,7049.1,0.4971,-2.322,5936.7,0.4854,-2.602,4845.7,0.4778,0.098,0,-1,whipsaw,-0.445
up,1737335820000,2025-01-20T01:17:00.000000000,3197.23,1.576,2,3.11,12502.1,0.4997,1.772,9.8362,0.0001,-0.241,283.2,0.4206,-0.058,5896.7,0.4766,-0.018,5582.2,0.4777,1.503,12237.9,0.4939,3.84,-1,51,trend,1.512
up,1737355440000,2025-01-20T06:44:00.000000000,3351.89,1.508,1,1.24,115.3,0.5771,1.64,5.3741,0.0001,1.4,5914.3,0.6122,1.913,4424.6,0.5855,2.23,3595.9,0.5556,0.72,-113.9,0.5243,3.037,-1,4,trend,-3.961
down,1737358500000,2025-01-20T07:35:00.000000000,3362.01,-1.808,1,2.34,-4576.8,0.4804,2.072,5.8841,0.0001,0.089,-45.6,0.5369,0.862,2011.0,0.5505,0.75,7030.0,0.5462,1.234,22629.4,0.548,-0.824,36,-1,whipsaw,3.093
down,1737365940000,2025-01-20T09:39:00.000000000,3353.52,-1.583,1,1.01,-6859.9,0.503,1.562,5.3814,0.0001,0.536,-5446.0,0.498,0.384,-5849.8,0.5383,0.558,-4415.8,0.5414,0.491,-558.6,0.5141,-2.872,47,157,whipsaw,2.56
down,1737375360000,2025-01-20T12:16:00.000000000,3321.2,-1.57,1,0.97,-9225.6,0.4912,1.638,6.0103,0.0001,-0.926,-8586.2,0.4306,-0.469,-11641.8,0.4764,-0.733,-19512.1,0.492,-0.022,-19885.8,0.5132,-1.927,80,2,trend,0.423
down,1737389460000,2025-01-20T16:11:00.000000000,3305.05,-1.714,2,1.74,-6952.2,0.474,1.832,9.031,0.0001,0.286,-6719.2,0.423,1.28,-5512.7,0.4565,2.323,1101.6,0.5266,1.232,2615.9,0.5043,-3.014,11,55,whipsaw,-0.943
up,1737391200000,2025-01-20T16:40:00.000000000,3381.69,1.652,2,1.97,1101.6,0.5243,1.615,8.1541,0.0001,-0.254,8062.3,0.5581,-0.255,9081.9,0.5194,-1.344,1514.3,0.4838,-3.641,-5574.4,0.4786,0.266,24,-1,whipsaw,-2.111
down,1737410400000,2025-01-20T22:00:00.000000000,3279.36,-1.504,1,0.7,-8943.5,0.4001,1.899,5.4279,0.0001,-0.175,-6102.0,0.417,0.543,-6422.1,0.5058,0.647,-5789.6,0.513,0.965,-4868.1,0.5496,-2.28,33,146,whipsaw,-1.553
up,1737412380000,2025-01-20T22:33:00.000000000,3312.55,1.619,1,0.73,-5789.6,0.5474,1.631,7.0145,0.0001,0.049,852.8,0.6077,0.044,950.4,0.6051,-0.018,921.5,0.5703,-0.451,946.9,0.5437,0.36,74,-1,whipsaw,0.65
down,1737419460000,2025-01-21T00:31:00.000000000,3237.19,-1.506,1,1.52,-464.1,0.4436,1.72,7.4855,0.0001,0.785,-1959.1,0.4578,0.961,-718.2,0.5197,-0.042,1410.7,0.4965,-0.971,144.0,0.4796,-1.007,12,60,whipsaw,-2.8
up,1737476100000,2025-01-21T16:15:00.000000000,3343.55,1.705,1,1.97,339.1,0.5037,1.686,5.4941,0.0001,-0.047,3085.5,0.5418,-0.688,644.3,0.4799,-0.827,-1149.6,0.4944,-0.702,1718.9,0.4935,0.731,12,-1,whipsaw,-2.373
up,1737643560000,2025-01-23T14:46:00.000000000,3275.69,1.519,1,5.61,-9547.9,0.5438,1.677,6.2083,0.0001,0.176,538.7,0.5107,0.002,-4304.3,0.482,-1.028,-9527.0,0.4969,-0.487,-12929.3,0.5142,0.666,22,-1,whipsaw,4.168
down,1737645480000,2025-01-23T15:18:00.000000000,3230.02,-1.69,1,8.65,-9527.0,0.4833,1.966,7.7279,0.0001,0.086,-1468.3,0.5003,0.468,-5972.2,0.5045,1.117,-3402.3,0.5366,1.657,-641.7,0.5213,-0.502,27,-1,whipsaw,-5.001
up,1737663720000,2025-01-23T20:22:00.000000000,3264.52,1.995,1,6.49,1472.7,0.4663,1.863,7.7052,0.0001,0.668,5138.8,0.5578,0.352,5527.9,0.5466,-0.235,5709.5,0.5403,-0.874,-895.0,0.5155,2.606,34,123,whipsaw,2.752
down,1737666780000,2025-01-23T21:13:00.000000000,3231.77,-1.547,1,5.16,-5221.9,0.5093,1.762,8.0245,0.0001,-0.511,29.1,0.4628,0.277,1520.0,0.4582,0.491,3336.9,0.5404,1.059,2331.7,0.5489,-0.552,53,-1,whipsaw,-3.101
up,1737671040000,2025-01-23T22:24:00.000000000,3295.0,1.695,1,2.57,1158.5,0.5689,1.65,4.1,0.0001,-0.088,2518.4,0.4605,0.518,9352.7,0.4945,0.373,16700.7,0.4968,1.478,35841.9,0.5158,1.657,-1,36,trend,1.169
up,1737698400000,2025-01-24T06:00:00.000000000,3419.15,1.612,1,2.8,5260.3,0.5296,1.595,4.0434,0.0001,-0.496,-289.3,0.4441,-0.543,2336.2,0.4488,-0.68,5919.7,0.434,-0.853,6262.3,0.4333,0.054,39,-1,whipsaw,-3.542
down,1737933300000,2025-01-26T23:15:00.000000000,3252.56,-1.676,1,7.85,1768.6,0.333,1.547,3.7072,3.8e-05,-0.349,-1451.2,0.3993,-0.319,2088.6,0.4108,-0.527,2420.7,0.3818,-0.497,2521.9,0.3801,-2.824,-1,46,trend,2.485
down,1737959820000,2025-01-27T06:37:00.000000000,3100.13,-1.524,1,6.43,-4571.7,0.4445,1.523,5.0272,-3e-06,-0.194,243.2,0.4145,-0.262,-6167.3,0.4491,-0.59,-6957.8,0.4776,-1.242,-16101.3,0.4929,-2.584,-1,41,trend,-3.297
up,1737982500000,2025-01-27T12:55:00.000000000,3114.29,1.623,1,2.25,12241.6,0.53,1.652,4.11,3.9e-05,-0.477,1911.3,0.4429,0.399,-205.0,0.5033,0.122,-5671.9,0.496,-0.395,-9687.8,0.4528,1.211,227,123,trend,1.88
up,1738010700000,2025-01-27T20:45:00.000000000,3126.35,1.573,1,0.77,-2356.2,0.5272,1.5,4.2255,3.1e-05,0.271,3162.7,0.5091,0.615,4774.7,0.488,2.169,3370.4,0.5379,1.137,-2467.2,0.5249,3.603,-1,23,trend,-0.15
down,1738014360000,2025-01-27T21:46:00.000000000,3160.48,-1.511,1,2.54,-5837.6,0.5181,1.547,7.3883,3.1e-05,-0.19,346.7,0.461,0.256,793.9,0.5359,0.068,114.6,0.5079,0.348,-1664.9,0.5372,-0.441,137,-1,whipsaw,2.574
down,1738101480000,2025-01-28T21:58:00.000000000,3052.69,-1.518,1,4.35,2160.2,0.4558,1.613,4.7617,5.9e-05,-0.202,9518.9,0.4005,0.092,13727.6,0.4509,0.501,6431.2,0.4938,1.094,5292.0,0.5207,-0.415,18,-1,whipsaw,-2.889
down,1738178280000,2025-01-29T19:18:00.000000000,3066.55,-1.723,1,7.93,4836.6,0.4624,1.652,7.069,8.7e-05,-0.087,-186.2,0.4768,0.765,-1430.7,0.5308,2.436,4826.8,0.5283,1.46,12600.3,0.5084,-0.407,15,-1,whipsaw,-6.669
up,1738179600000,2025-01-29T19:40:00.000000000,3142.2,2.061,1,8.7,5834.8,0.5249,1.565,7.9697,8.7e-05,0.22,-170.9,0.5359,-0.655,3394.0,0.5107,-0.754,7905.8,0.4929,-0.318,-1453.6,0.5057,1.283,0,46,whipsaw,3.768
up,1738209660000,2025-01-30T04:01:00.000000000,3215.11,1.569,1,3.82,4963.6,0.5549,1.51,3.5814,2.3e-05,-0.475,2024.8,0.4333,-0.65,1258.4,0.4537,-0.527,2285.4,0.4562,-0.62,5243.1,0.4474,0.019,95,-1,whipsaw,0.41
up,1738322640000,2025-01-31T11:24:00.000000000,3320.04,1.559,1,6.63,21028.5,0.5989,1.685,3.2214,8e-05,0.28,7590.1,0.6475,0.198,13561.9,0.5283,0.217,22013.0,0.5144,0.878,23590.6,0.5248,2.137,-1,63,trend,-2.356
up,1738337700000,2025-01-31T15:35:00.000000000,3405.8,1.518,1,7.14,5178.0,0.5422,2.069,3.9366,8e-05,-0.218,-407.5,0.5089,-0.041,2407.0,0.5735,0.52,5588.6,0.5753,-0.191,7007.1,0.5359,0.925,135,-1,whipsaw,-4.387
down,1738348500000,2025-01-31T18:35:00.000000000,3318.08,-1.504,1,5.85,-412.1,0.5102,1.601,4.2386,0.0001,0.009,-23107.1,0.4962,-0.128,-17922.5,0.5371,0.099,-10708.3,0.5646,0.428,-10631.1,0.5417,-1.193,-1,166,trend,1.944
down,1738439160000,2025-02-01T19:46:00.000000000,3183.93,-1.506,1,5.34,-13533.3,0.4078,1.652,6.0741,3.6e-05,0.402,-298.5,0.547,0.186,-980.2,0.4603,-0.087,-425.2,0.4448,-0.774,-4710.0,0.4638,-2.583,-1,46,trend,6.5
down,1738496220000,2025-02-02T11:37:00.000000000,3061.4,-1.606,1,3.18,-8780.5,0.5152,1.617,4.1721,0.0001,0.336,133.2,0.4377,0.283,2273.6,0.485,0.363,5709.5,0.5534,0.281,5938.6,0.5591,-0.351,147,-1,whipsaw,15.268
down,1738514940000,2025-02-02T16:49:00.000000000,3018.79,-1.767,3,4.46,-7867.9,0.3961,1.652,4.7541,2.6e-05,0.139,708.1,0.4653,-0.062,-1943.0,0.4635,0.027,-5319.2,0.4758,-1.262,-3794.5,0.4624,-4.121,-1,46,trend,10.183
up,1738525320000,2025-02-02T19:42:00.000000000,2974.29,1.518,1,5.0,-1070.6,0.5491,1.65,5.2948,2.6e-05,0.27,1665.2,0.6252,-0.462,4300.0,0.5387,0.121,10525.2,0.5468,-0.632,300.2,0.5332,0.45,74,-1,whipsaw,-7.504
down,1738532520000,2025-02-02T21:42:00.000000000,2900.3,-1.646,5,2.9,-5264.9,0.4726,1.676,6.0555,2.6e-05,0.198,2495.8,0.4909,0.16,2793.3,0.4837,1.203,4223.8,0.526,-2.46,-1403.1,0.4916,-5.158,20,49,whipsaw,5.664
up,1738539600000,2025-02-02T23:40:00.000000000,2851.24,1.507,1,7.84,-1821.1,0.4746,1.742,10.4231,2.6e-05,0.024,261.2,0.4355,0.378,12944.2,0.4612,0.172,14691.5,0.4967,-1.139,16644.5,0.4859,0.754,38,-1,whipsaw,0.491
up,1738549500000,2025-02-03T02:25:00.000000000,2504.52,4.017,2,28.31,5352.8,0.4649,1.677,53.6848,3.2e-05,-0.635,-362.8,0.4817,-1.331,7548.9,0.492,-1.395,-2044.5,0.4897,0.722,-4947.2,0.5032,2.435,0,52,whipsaw,13.143
down,1738556820000,2025-02-03T04:27:00.000000000,2490.0,-1.553,1,3.07,-1976.8,0.4802,1.569,7.4759,3.2e-05,-0.436,-3327.1,0.4943,-0.79,-5955.0,0.5067,-0.835,-7157.9,0.5163,0.353,-10800.7,0.5169,-1.717,90,9,trend,-13.51
up,1738560540000,2025-02-03T05:29:00.000000000,2491.06,1.566,6,2.81,-3642.8,0.517,2.17,6.1141,3.2e-05,0.065,-5513.0,0.4857,-0.532,-7909.5,0.4805,0.961,-10527.8,0.5085,1.263,-21927.8,0.5191,5.69,-1,28,trend,8.412
down,1738571160000,2025-02-03T08:26:00.000000000,2565.81,-1.599,1,2.38,2271.2,0.4508,1.778,7.9183,-0.000167,-0.343,-1854.4,0.451,-0.792,-5441.7,0.4653,-0.051,-2122.7,0.4834,0.569,-18420.5,0.4626,-1.545,36,8,trend,-5.735
down,1738587420000,2025-02-03T12:57:00.000000000,2579.21,-1.613,1,0.89,794.6,0.4603,2.015,3.521,-0.000167,-0.015,-3174.7,0.3806,-0.314,-174.7,0.4313,-0.559,-2892.5,0.4624,-0.109,-9445.0,0.4886,-1.932,95,32,trend,-8.839
up,1738593120000,2025-02-03T14:32:00.000000000,2600.83,1.652,2,1.64,-13905.5,0.4989,1.756,8.9224,-0.000167,0.102,-2383.1,0.5151,0.586,-6895.9,0.4937,0.21,974.8,0.4904,2.731,5863.8,0.4991,5.116,-1,1,trend,8.469
up,1738605960000,2025-02-03T18:06:00.000000000,2720.09,1.792,1,1.06,-490.7,0.5514,1.89,7.6721,-0.000251,-0.573,3940.2,0.3942,-0.054,985.0,0.4795,0.041,1103.1,0.4882,0.647,4021.0,0.4614,4.595,-1,66,trend,3.232
down,1738613940000,2025-02-03T20:19:00.000000000,2722.27,-1.611,1,0.88,-1969.7,0.4701,1.98,4.8369,-0.000251,0.667,3769.4,0.5243,0.284,5493.8,0.4401,-0.315,2906.6,0.451,-0.548,3441.7,0.4915,-0.979,78,-1,whipsaw,-0.855
up,1738618620000,2025-02-03T21:37:00.000000000,2752.27,1.819,2,0.51,-1172.1,0.6025,1.691,3.8924,-0.000251,-0.59,-2631.3,0.5381,0.873,-5816.6,0.5598,3.545,24825.0,0.5696,4.698,36783.8,0.5371,6.131,-1,16,trend,-2.505
down,1738638180000,2025-02-04T03:03:00.000000000,2796.56,-1.641,1,0.8,-3208.0,0.4418,1.591,4.3214,-0.000107,0.301,1783.6,0.4022,0.448,3508.0,0.4316,0.04,-112.7,0.4067,0.805,3565.7,0.4293,-4.768,65,122,whipsaw,2.201
down,1738645440000,2025-02-04T05:04:00.000000000,2773.55,-1.722,1,0.66,404.4,0.4467,1.68,3.8324,-0.000107,-0.993,-2867.6,0.4508,-3.21,-9928.2,0.4262,-3.853,-14602.7,0.4529,-2.046,-14219.8,0.4628,-3.978,-1,3,trend,1.715
up,1738649040000,2025-02-04T06:04:00.000000000,2716.8,1.879,1,1.75,383.0,0.47,1.699,6.9552,-0.000107,-0.001,-3143.0,0.4123,0.372,9587.3,0.4977,-0.285,15688.2,0.4304,0.572,16450.2,0.4909,0.652,110,-1,whipsaw,1.905
up,1738667040000,2025-02-04T11:04:00.000000000,2775.85,1.685,2,1.03,536.1,0.4884,1.609,4.5697,1.1e-05,0.406,-135.0,0.6208,-0.001,11152.4,0.5131,-0.283,11760.8,0.5002,-0.366,737.2,0.506,2.538,-1,88,trend,0.203
down,1738678260000,2025-02-04T14:11:00.000000000,2778.56,-1.767,2,1.13,3036.6,0.4541,1.719,4.8041,1.1e-05,0.513,-1485.2,0.4044,0.558,210.6,0.4694,1.71,-3510.9,0.4998,1.332,-2185.4,0.4942,-1.741,17,66,whipsaw,-1.103
up,1738680000000,2025-02-04T14:40:00.000000000,2832.27,1.519,3,2.28,-3510.9,0.4962,1.873,7.1938,1.1e-05,-0.123,-668.7,0.5034,-0.111,1100.1,0.4988,-0.469,1325.5,0.4872,-1.573,6552.6,0.4957,0.371,22,-1,whipsaw,-0.918
down,1738698420000,2025-02-04T19:47:00.000000000,2802.96,-2.186,2,2.23,-5550.0,0.4482,1.588,5.5017,-8.2e-05,-0.548,3300.2,0.4725,-0.385,7893.3,0.4632,-1.887,12743.4,0.4649,-2.122,2918.0,0.489,-6.078,-1,12,trend,1.269
up,1738710540000,2025-02-04T23:09:00.000000000,2702.59,1.525,1,0.95,5166.8,0.5344,1.35,5.2576,-8.2e-05,0.707,-27.9,0.5706,0.186,1591.8,0.5084,0.659,2859.5,0.5024,0.741,8984.6,0.502,2.412,-1,3,trend,2.817
up,1738724040000,2025-02-05T02:54:00.000000000,2742.76,1.565,1,1.07,-10525.3,0.5132,1.929,4.3662,-8.3e-05,-0.118,-804.6,0.3669,-0.403,5006.9,0.4177,-0.458,7262.7,0.3998,-0.763,4687.7,0.3984,1.649,67,181,whipsaw,2.483
up,1738734780000,2025-02-05T05:53:00.000000000,2756.82,1.509,1,0.74,1318.4,0.5117,1.552,3.3817,-8.3e-05,1.04,-2392.7,0.5111,0.293,-8084.0,0.4905,-0.03,-5740.1,0.5136,-0.555,-3580.6,0.4823,1.315,-1,2,trend,2.759
down,1738767960000,2025-02-05T15:06:00.000000000,2760.03,-1.865,1,2.39,-4933.4,0.4875,1.799,5.0131,5.8e-05,0.335,-2473.4,0.4674,0.596,-2428.7,0.4726,0.643,-562.8,0.4391,0.043,3031.5,0.4137,-1.622,22,149,whipsaw,0.381
down,1738776840000,2025-02-05T17:34:00.000000000,2736.49,-1.522,1,1.44,529.6,0.4772,1.87,3.931,-2.4e-05,0.37,-487.2,0.4766,0.44,507.3,0.4875,0.084,-531.4,0.4851,0.388,3676.6,0.4861,-0.775,116,-1,whipsaw,1.336
up,1738783800000,2025-02-05T19:30:00.000000000,2772.08,1.905,1,1.31,-577.0,0.5385,1.795,3.6869,-2.4e-05,-0.516,-2078.0,0.5111,-0.273,-2282.3,0.5103,0.069,3757.2,0.5018,-0.017,486.4,0.4617,1.115,74,164,whipsaw,-2.594
down,1738795380000,2025-02-05T22:43:00.000000000,2755.13,-1.522,1,2.03,-1160.8,0.4794,1.572,6.9021,-2.4e-05,0.246,-303.1,0.4512,0.135,1023.4,0.4427,0.849,909.0,0.4804,1.128,-3950.8,0.4877,-0.186,26,-1,whipsaw,2.257
up,1738804860000,2025-02-06T01:21:00.000000000,2809.3,1.639,1,1.18,-2114.6,0.516,1.511,3.6334,4.9e-05,-0.378,-25.9,0.535,-0.974,-976.2,0.4857,-0.853,-999.4,0.4643,-0.017,472.6,0.5074,0.943,11,-1,whipsaw,-3.827
down,1738856580000,2025-02-06T15:43:00.000000000,2706.4,-1.704,1,4.61,1019.9,0.437,1.847,5.8952,-5e-06,-0.144,-7186.3,0.4665,-0.188,-2865.1,0.45,0.376,-4319.2,0.4715,-0.178,-3356.1,0.4835,-1.27,-1,139,trend,-1.152
down,1738880040000,2025-02-06T22:14:00.000000000,2662.22,-1.529,1,1.29,376.6,0.4767,1.531,5.4007,-7.7e-05,0.26,-6385.7,0.516,1.004,-3754.8,0.5474,1.069,-6122.6,0.5191,0.979,-7196.1,0.5065,-0.261,15,-1,whipsaw,2.863
up,1738912740000,2025-02-07T07:19:00.000000000,2724.43,1.529,1,1.45,-861.5,0.5657,2.036,2.3931,2.4e-05,-0.222,-2196.3,0.4307,-0.133,-1535.8,0.4846,-0.327,-3421.6,0.5179,-0.122,-6142.5,0.5515,1.151,-1,182,trend,-4.538
down,1738941120000,2025-02-07T15:12:00.000000000,2740.5,-1.704,1,4.09,-4694.9,0.4602,2.079,4.6448,2.9e-05,-0.401,-5942.9,0.4191,0.019,-5170.6,0.4967,0.072,-4442.6,0.4917,-1.0,-3281.8,0.4955,-2.864,-1,42,trend,4.47
down,1738961280000,2025-02-07T20:48:00.000000000,2604.03,-1.563,1,3.59,7675.2,0.4849,1.782,5.1034,-1.2e-05,-0.248,-3757.2,0.4072,0.196,3016.0,0.4389,0.075,2280.9,0.4466,-0.866,-1436.8,0.4372,-1.594,200,58,trend,-1.159
up,1738974420000,2025-02-08T00:27:00.000000000,2664.76,1.662,1,1.65,-7734.7,0.548,1.738,3.3666,-1.9e-05,-0.422,8014.4,0.5119,-0.082,6712.2,0.4808,-0.734,2968.6,0.398,-1.146,-8539.7,0.4006,0.095,34,-1,whipsaw,-1.28
up,1739072640000,2025-02-09T03:44:00.000000000,2682.96,1.586,1,3.97,370.4,0.5313,1.84,2.6379,-4e-06,-0.086,-7017.9,0.4851,-0.165,-11085.9,0.469,-0.638,-10245.2,0.4583,-0.51,-7368.7,0.4978,0.594,140,-1,whipsaw,-1.694
down,1739137080000,2025-02-09T21:38:00.000000000,2598.43,-1.556,1,4.91,-651.2,0.4273,1.75,3.1493,5e-05,-1.13,924.2,0.3467,-2.219,-7664.2,0.398,-1.8,-2394.9,0.4455,0.079,-12089.4,0.4749,-3.018,62,5,trend,-2.658
up,1739139660000,2025-02-09T22:21:00.000000000,2582.37,1.757,1,10.37,-591.6,0.4885,1.665,7.9548,5e-05,0.209,-2252.2,0.5274,0.644,-3833.6,0.5155,1.65,-10813.1,0.5022,1.286,-10889.2,0.4981,2.952,-1,18,trend,3.059
down,1739151720000,2025-02-10T01:42:00.000000000,2590.15,-1.572,1,3.23,1752.2,0.4021,1.717,3.0203,9e-06,-0.578,4492.7,0.4035,-0.693,3835.4,0.4622,-0.687,5221.8,0.4498,-0.443,1947.7,0.5066,-1.17,105,3,trend,-4.415
up,1739158260000,2025-02-10T03:31:00.000000000,2628.74,1.592,1,2.99,-1389.9,0.5874,1.727,3.0072,9e-06,0.634,-2111.8,0.5623,0.162,-4816.6,0.5114,-0.354,-6572.8,0.4781,0.34,-5383.0,0.499,1.189,-1,142,trend,1.688
up,1739234340000,2025-02-11T00:39:00.000000000,2709.1,1.598,1,3.19,-1671.3,0.5883,1.761,3.2452,-6e-06,-0.065,-2183.9,0.4853,-0.348,-2823.4,0.5126,-0.41,1297.8,0.5157,-0.195,5867.1,0.5338,0.588,99,-1,whipsaw,-4.235
down,1739282040000,2025-02-11T13:54:00.000000000,2638.05,-1.601,1,3.57,-10128.4,0.424,1.727,3.2597,4.3e-05,-0.136,-4960.2,0.4241,0.48,-4922.1,0.4967,0.581,-6976.0,0.5038,0.994,-11382.0,0.5255,-0.452,52,-1,whipsaw,1.697
down,1739314620000,2025-02-11T22:57:00.000000000,2564.26,-2.455,1,2.35,-4020.0,0.4467,1.414,3.6314,-1.2e-05,1.16,-1814.1,0.4726,1.434,1026.9,0.5046,1.751,2019.5,0.5408,1.523,3894.9,0.535,-0.235,0,-1,whipsaw,-6.958
up,1739316420000,2025-02-11T23:27:00.000000000,2609.15,1.751,1,3.97,2019.5,0.5408,1.505,3.6059,-1.2e-05,-0.063,60.4,0.4523,-0.145,886.3,0.5785,-0.224,1875.5,0.5307,-0.105,3719.5,0.5356,0.583,220,-1,whipsaw,4.766
down,1739329620000,2025-02-12T03:07:00.000000000,2575.13,-1.524,1,2.32,456.3,0.5132,1.423,3.0731,6.2e-05,0.165,-5861.5,0.5252,0.728,-5434.0,0.5803,0.84,-6922.9,0.5834,0.396,-7523.5,0.5307,-0.226,22,-1,whipsaw,-6.422
down,1739367120000,2025-02-12T13:32:00.000000000,2586.94,-1.623,1,9.34,-6730.2,0.5401,1.689,6.7148,3.4e-05,-0.742,-5028.6,0.4277,0.864,-1691.2,0.4866,0.168,4141.5,0.4866,-0.491,1338.5,0.4655,-1.547,15,6,trend,-2.917
up,1739372400000,2025-02-12T15:00:00.000000000,2599.27,1.789,2,5.29,6169.7,0.4722,1.741,5.2334,3.4e-05,-0.641,1458.5,0.3815,-0.587,1105.2,0.4205,0.144,1278.3,0.4666,0.194,3788.6,0.4578,3.246,11,112,whipsaw,1.266
up,1739398800000,2025-02-12T22:20:00.000000000,2751.58,2.385,1,4.88,4846.5,0.444,1.287,3.2048,8.4e-05,-0.675,3059.7,0.5125,0.844,6741.9,0.5246,0.022,9663.2,0.5053,-0.399,17899.4,0.51,1.594,0,13,whipsaw,-2.786
up,1739548560000,2025-02-14T15:56:00.000000000,2743.52,1.54,2,3.59,-467.4,0.5891,1.762,2.621,8.2e-05,-0.452,7609.0,0.5505,-0.708,14739.1,0.5385,-0.497,11372.1,0.5179,-0.23,13640.3,0.5388,1.759,21,112,whipsaw,-1.985
